temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,surface_pressure,month,hour,heating_season,temp_x_wind,pm2_5
-4.6,27,4.8,0.0,861.5,4,5,0,-22.08,20.7
-19.4,53,3.7,0.0,858.0,12,6,1,-71.78,40.7
-15.0,52,3.6,0.0,886.3,11,19,1,-54.0,38.0
-3.4,79,13.1,0.0,874.8,3,16,1,-44.54,3.2
11.6,82,6.2,0.0,868.8,5,0,0,71.92,16.3
-19.3,88,6.6,0.0,864.8,2,0,1,-127.38,40.7
21.0,35,21.7,0.0,868.8,6,13,0,455.7,15.8
-17.4,66,4.9,0.0,867.9,12,6,1,-85.26,74.3
-14.3,84,5.0,0.0,869.6,11,1,1,-71.5,34.6
12.7,42,8.9,0.0,867.6,9,1,0,113.03,4.7
11.1,63,9.1,0.0,870.0,9,22,0,101.00999999999999,19.8
18.3,49,6.1,0.0,867.7,6,6,0,111.63,19.4
2.8,32,5.3,0.0,872.6,4,13,0,14.839999999999998,3.1
23.5,46,6.9,0.0,875.4,8,16,0,162.15,4.9
-21.6,73,7.5,0.0,873.6,12,11,1,-162.0,51.0
-7.4,58,6.9,0.0,875.5,11,17,1,-51.06,26.4
10.4,96,4.0,0.1,857.0,7,1,0,41.6,8.9
3.5,72,7.3,0.0,870.4,10,20,0,25.55,11.6
-1.1,58,1.2,0.0,862.0,4,23,0,-1.32,44.9
-3.0,42,4.2,0.0,863.5,11,23,1,-12.600000000000001,11.8
14.7,46,6.8,0.0,868.8,7,23,0,99.96,10.2
2.5,60,7.0,0.1,865.2,10,13,0,17.5,6.8
18.7,85,9.5,0.0,867.2,7,9,0,177.65,12.7
26.2,22,11.3,0.0,876.2,9,12,0,296.06,6.9
7.7,23,2.3,0.0,865.9,4,9,0,17.709999999999997,4.9
-11.7,91,5.0,0.0,864.3,2,1,1,-58.5,8.7
-16.5,61,4.6,0.0,860.3,12,7,1,-75.89999999999999,14.8
-5.2,54,9.1,0.0,871.8,3,14,1,-47.32,10.2
13.3,20,18.1,0.0,864.2,4,17,0,240.73000000000002,1.8
-5.7,91,6.5,0.0,869.6,4,7,0,-37.050000000000004,28.1
-19.2,56,1.6,0.0,857.9,12,2,1,-30.72,70.3
-24.4,62,10.1,0.0,869.6,1,8,1,-246.43999999999997,38.0
-5.7,41,7.1,0.0,872.7,4,1,0,-40.47,8.2
-13.9,83,6.8,0.0,877.7,11,8,1,-94.52,49.8
15.2,44,7.0,0.0,868.0,9,12,0,106.39999999999999,3.2
27.2,20,12.1,0.0,877.4,9,15,0,329.12,2.5
-1.7,71,4.0,0.0,875.2,10,0,0,-6.8,20.3
8.1,37,6.5,0.0,866.5,5,21,0,52.65,9.9
-12.1,50,12.4,0.0,853.6,11,14,1,-150.04,11.8
23.8,52,3.6,0.0,865.8,7,11,0,85.68,14.9
24.4,35,16.6,0.0,866.2,6,14,0,405.04,7.1
-15.1,57,1.0,0.0,864.4,1,20,1,-15.1,73.8
-10.0,70,4.7,0.0,861.6,1,1,1,-47.0,29.0
-15.0,45,8.3,0.0,875.8,12,15,1,-124.50000000000001,6.8
0.6,20,9.0,0.0,887.0,10,16,0,5.3999999999999995,2.6
6.4,39,9.2,0.0,858.9,4,20,0,58.879999999999995,8.1
-22.2,83,3.6,0.0,871.1,11,8,1,-79.92,31.8
-15.9,79,9.7,0.1,874.0,12,17,1,-154.23,9.0
-12.9,54,7.6,0.0,867.6,12,16,1,-98.03999999999999,17.0
12.9,100,1.5,0.0,868.0,7,6,0,19.35,15.9
3.6,49,9.7,0.0,865.4,5,23,0,34.92,12.8
-7.9,63,0.5,0.0,876.6,3,0,1,-3.95,43.8
-18.7,86,0.7,0.0,868.8,3,0,1,-13.089999999999998,75.0
19.6,21,13.9,0.0,871.3,6,17,0,272.44000000000005,4.7
1.1,46,10.9,0.1,871.6,4,15,0,11.990000000000002,8.3
-13.1,65,5.4,0.0,859.5,11,8,1,-70.74000000000001,64.7
-22.0,93,5.4,0.0,862.7,3,2,1,-118.80000000000001,43.0
-21.7,65,1.1,0.0,875.4,11,1,1,-23.87,67.8
6.9,81,4.4,0.0,863.5,9,4,0,30.360000000000003,13.0
0.2,31,9.5,0.0,872.4,3,16,1,1.9000000000000001,2.6
-6.9,66,15.8,0.0,873.3,2,17,1,-109.02000000000001,9.0
14.2,45,11.1,0.0,864.4,10,11,0,157.61999999999998,5.4
-1.3,88,5.2,0.0,866.8,10,3,0,-6.760000000000001,15.0
4.5,36,8.9,0.0,869.2,11,15,1,40.050000000000004,6.7
-5.2,49,9.5,0.0,856.2,3,5,1,-49.4,10.1
-4.0,56,7.3,0.0,878.2,11,12,1,-29.2,6.6
10.5,96,6.5,0.0,871.4,8,6,0,68.25,8.6
-15.7,70,5.7,0.0,882.3,11,13,1,-89.49,17.2
8.6,34,12.8,0.0,878.0,9,16,0,110.08,2.9
-16.1,73,3.6,0.0,884.0,11,22,1,-57.96000000000001,45.3
10.9,42,12.9,0.0,870.1,10,16,0,140.61,4.4
10.7,63,6.6,0.0,875.0,8,20,0,70.61999999999999,4.2
13.4,76,8.7,0.0,873.4,9,0,0,116.58,7.3
12.2,96,4.1,0.0,863.5,9,19,0,50.019999999999996,15.9
22.2,59,2.3,0.0,865.1,8,18,0,51.059999999999995,9.1
-2.0,52,9.6,0.0,873.3,10,3,0,-19.2,36.7
-19.3,61,14.3,0.0,870.3,3,6,1,-275.99,2.9
-0.5,28,11.2,0.0,874.6,4,10,0,-5.6,8.9
2.1,37,13.4,0.0,871.3,3,18,1,28.14,5.5
16.3,30,20.3,0.0,872.7,5,14,0,330.89000000000004,9.5
15.6,40,8.3,0.0,871.2,6,3,0,129.48000000000002,15.2
6.5,37,7.7,0.0,858.7,3,20,1,50.050000000000004,16.0
19.0,64,2.8,0.0,868.2,7,21,0,53.199999999999996,10.6
9.6,93,5.4,0.0,871.8,8,1,0,51.84,15.9
-5.0,80,5.1,0.0,866.9,11,5,1,-25.5,24.9
4.9,29,22.0,0.0,867.7,3,17,1,107.80000000000001,6.4
19.3,61,6.5,0.0,871.0,7,7,0,125.45,4.4
-2.7,65,5.6,0.0,875.8,10,2,0,-15.12,24.1
-9.9,71,3.0,0.0,872.7,12,7,1,-29.700000000000003,28.5
-27.8,78,11.2,0.0,867.9,1,23,1,-311.36,42.1
-1.5,76,14.8,0.0,870.0,10,0,0,-22.200000000000003,10.8
-15.4,91,5.0,0.0,870.1,1,4,1,-77.0,16.2
-24.5,89,1.6,0.0,867.5,3,6,1,-39.2,59.5
4.7,66,12.2,0.0,866.1,10,21,0,57.339999999999996,9.0
-19.8,83,4.2,0.0,874.2,1,8,1,-83.16000000000001,64.5
-25.2,67,10.8,0.0,865.2,2,8,1,-272.16,26.3
-20.0,80,4.1,0.0,883.8,11,23,1,-82.0,28.1
11.1,46,7.4,0.0,862.4,9,0,0,82.14,10.5
-0.7,45,3.5,0.0,876.5,11,12,1,-2.4499999999999997,12.7
-2.1,41,4.1,0.0,874.2,11,22,1,-8.61,32.2
21.4,47,12.7,0.0,873.5,9,15,0,271.78,5.0
-0.7,81,2.6,0.0,868.6,10,2,0,-1.8199999999999998,26.5
-22.0,90,11.6,0.0,870.3,2,3,1,-255.2,18.2
-7.6,87,6.6,0.0,873.2,3,10,1,-50.16,17.4
1.4,34,7.1,0.0,847.9,4,6,0,9.94,17.0
9.6,58,23.1,0.0,870.4,5,16,0,221.76000000000002,11.5
12.6,88,17.7,0.4,857.2,7,10,0,223.01999999999998,1.7
-18.7,87,9.7,0.0,866.2,12,21,1,-181.39,31.4
13.2,35,6.9,0.0,875.8,5,20,0,91.08,4.0
-17.6,67,0.7,0.0,861.3,12,17,1,-12.32,68.2
0.8,58,1.2,0.0,854.4,2,12,1,0.96,12.8
9.6,80,10.7,0.4,866.9,9,17,0,102.71999999999998,2.1
16.8,36,14.8,0.0,865.0,10,17,0,248.64000000000001,2.2
-5.4,84,3.3,0.0,865.3,10,7,0,-17.82,19.4
-0.9,48,4.9,0.0,869.2,10,19,0,-4.41,38.2
12.7,34,8.3,0.0,865.7,10,16,0,105.41,4.4
11.0,96,2.5,0.0,874.3,8,5,0,27.5,10.9
-6.3,56,5.2,0.0,862.2,3,3,1,-32.76,3.7
15.0,83,4.2,0.0,866.0,8,22,0,63.0,8.5
-17.0,51,1.7,0.0,864.4,1,2,1,-28.9,68.7
-2.9,82,2.8,0.0,870.2,11,0,1,-8.12,57.3
14.0,94,4.0,0.0,866.9,6,0,0,56.0,13.1
19.5,37,15.0,0.0,872.5,8,16,0,292.5,2.7
13.5,65,6.7,0.0,863.9,6,2,0,90.45,23.5
-5.2,58,7.8,0.0,873.5,11,21,1,-40.56,16.8
12.3,52,6.9,0.0,874.1,5,21,0,84.87,10.2
-21.2,76,1.8,0.0,875.7,2,3,1,-38.16,69.6
1.2,93,1.3,0.0,867.3,9,4,0,1.56,26.3
15.6,27,12.8,0.0,880.4,5,13,0,199.68,2.8
-0.5,72,20.8,0.0,866.8,4,3,0,-10.4,7.7
11.8,44,17.1,0.0,870.5,9,12,0,201.78000000000003,2.0
23.4,43,9.3,0.0,877.3,8,15,0,217.62,2.4
-19.0,62,1.1,0.0,871.5,1,22,1,-20.900000000000002,84.3
15.4,56,5.0,0.0,872.1,7,22,0,77.0,6.3
7.3,21,10.9,0.0,878.1,3,17,1,79.57000000000001,7.3
-0.3,20,2.0,0.0,866.7,4,21,0,-0.6,15.4
-22.1,71,1.6,0.0,872.5,12,2,1,-35.36000000000001,37.6
-12.0,70,4.3,0.0,863.2,11,6,1,-51.599999999999994,24.4
-18.6,77,9.0,0.0,878.2,12,12,1,-167.4,5.7
-13.6,29,23.0,0.0,873.6,3,13,1,-312.8,1.2
4.3,67,8.4,0.0,879.0,10,14,0,36.12,5.9
5.8,85,5.0,0.0,872.0,9,1,0,29.0,25.1
18.4,64,5.8,0.0,872.3,7,9,0,106.71999999999998,9.2
2.3,77,5.3,0.0,870.1,10,17,0,12.19,8.1
-13.5,48,3.3,0.0,874.5,3,8,1,-44.55,13.4
-22.0,83,2.2,0.0,883.0,1,7,1,-48.400000000000006,17.8
11.0,96,5.4,0.0,865.8,8,4,0,59.400000000000006,11.3
-0.5,59,20.7,0.0,878.3,10,12,0,-10.35,1.6
-26.0,65,4.1,0.0,871.5,2,6,1,-106.6,75.0
-12.1,68,6.2,0.0,864.2,3,7,1,-75.02,42.3
19.2,60,14.7,0.1,867.2,8,14,0,282.23999999999995,3.0
-16.3,86,5.1,0.0,865.8,1,1,1,-83.13,18.0
3.1,99,3.4,0.0,872.8,9,7,0,10.54,10.8
12.2,78,7.6,0.0,870.3,7,23,0,92.71999999999998,5.2
8.6,67,8.0,0.0,866.5,9,2,0,68.8,12.5
-12.6,66,2.1,0.0,869.4,12,13,1,-26.46,69.6
-13.9,69,4.7,0.0,874.0,12,15,1,-65.33,23.5
-2.7,49,9.2,0.0,872.5,10,6,0,-24.84,22.1
8.7,32,19.8,0.0,871.3,4,13,0,172.26,3.1
-9.1,35,4.6,0.0,874.2,11,18,1,-41.85999999999999,41.1
6.7,64,9.0,0.0,868.3,10,18,0,60.300000000000004,2.7
6.3,25,1.5,0.0,874.9,11,14,1,9.45,15.0
0.3,39,0.7,0.0,862.3,3,20,1,0.21,38.3
4.7,58,7.2,0.0,859.6,11,16,1,33.84,8.3
-0.2,74,7.5,0.0,872.0,10,22,0,-1.5,1.8
19.0,78,6.8,0.0,864.9,8,18,0,129.2,6.9
7.1,31,10.9,0.0,875.1,10,11,0,77.39,5.8
-17.0,85,6.5,0.0,868.5,12,11,1,-110.5,55.8
-4.3,22,11.9,0.0,880.9,3,15,1,-51.17,5.4
5.5,44,3.3,0.0,883.5,10,12,0,18.15,3.8
4.7,61,6.2,0.0,869.6,6,3,0,29.14,8.3
2.2,40,8.6,0.0,871.0,11,15,1,18.92,12.5
-2.2,99,0.8,0.0,872.5,10,5,0,-1.7600000000000002,9.9
3.2,60,14.6,0.0,870.0,4,1,0,46.72,12.4
26.4,41,9.2,0.0,864.7,7,12,0,242.87999999999997,7.3
-4.4,84,1.0,0.0,875.4,3,3,1,-4.4,17.7
-2.7,47,10.4,0.0,873.0,10,7,0,-28.080000000000002,22.3
-8.4,59,5.8,0.0,854.7,2,3,1,-48.72,17.3
14.2,70,17.8,0.3,861.2,8,17,0,252.76,1.6
-12.1,54,0.9,0.0,878.8,12,14,1,-10.89,30.0
1.2,79,19.0,0.1,863.4,4,12,0,22.8,4.4
3.7,92,5.5,0.0,869.4,10,2,0,20.35,17.1
13.3,52,17.3,0.0,865.6,5,18,0,230.09000000000003,11.3
-18.2,50,2.8,0.0,866.1,1,9,1,-50.959999999999994,82.7
-5.9,74,5.4,0.0,881.1,10,21,0,-31.860000000000003,4.0
-2.6,60,6.7,0.0,875.2,10,4,0,-17.42,6.8
4.1,95,15.3,0.0,872.3,9,1,0,62.73,12.2
-13.0,80,7.0,0.0,875.7,1,17,1,-91.0,22.4
-6.7,71,9.7,0.0,872.1,2,15,1,-64.99,11.1
-0.4,33,23.2,0.1,868.4,4,14,0,-9.28,1.1
3.7,37,7.7,0.0,859.6,3,23,1,28.490000000000002,26.8
-15.3,50,2.7,0.0,866.9,2,3,1,-41.31,43.5
9.2,42,7.9,0.0,866.0,4,19,0,72.67999999999999,3.9
-14.9,74,4.9,0.0,863.0,1,21,1,-73.01,52.2
-11.8,75,7.9,0.0,878.0,2,13,1,-93.22000000000001,25.0
15.4,68,5.8,0.0,865.6,7,0,0,89.32,7.3
7.9,79,4.8,0.0,869.3,8,7,0,37.92,15.3
16.2,49,6.7,0.0,871.2,9,12,0,108.53999999999999,2.7
7.9,100,6.5,0.0,866.8,9,1,0,51.35,7.5
15.4,17,12.3,0.0,879.7,5,13,0,189.42000000000002,13.4
-6.7,83,0.9,0.0,873.5,3,6,1,-6.03,26.7
-4.4,65,13.7,0.0,867.1,3,7,1,-60.28,12.0
3.8,73,5.4,0.0,869.6,5,1,0,20.52,12.2
1.0,65,9.2,0.0,870.7,3,12,1,9.2,17.8
-2.2,60,2.7,0.0,869.2,11,19,1,-5.940000000000001,48.1
12.1,78,8.8,0.0,871.5,9,20,0,106.48,6.9
-7.9,66,2.0,0.0,870.9,1,16,1,-15.8,19.4
9.9,17,16.8,0.0,870.3,3,17,1,166.32000000000002,7.9
-20.9,73,9.0,0.0,878.1,2,23,1,-188.1,26.3
11.7,23,4.1,0.0,871.9,4,19,0,47.96999999999999,11.6
0.1,79,6.0,0.0,878.6,10,5,0,0.6000000000000001,29.1
1.6,51,10.8,0.0,862.3,3,11,1,17.28,6.6
-14.8,60,6.6,0.0,891.6,11,12,1,-97.67999999999999,23.9
16.1,74,7.6,0.0,870.9,8,8,0,122.36,11.5
17.9,48,7.2,0.0,869.2,8,19,0,128.88,3.0
2.1,36,5.6,0.0,864.9,4,6,0,11.76,10.4
23.2,45,5.9,0.0,873.0,7,9,0,136.88,3.7
-18.8,62,4.3,0.0,876.7,1,12,1,-80.84,79.4
-7.8,30,7.6,0.0,863.6,3,4,1,-59.279999999999994,10.7
10.7,84,7.6,0.0,866.8,8,4,0,81.32,10.4
14.8,63,19.3,0.3,869.7,6,14,0,285.64000000000004,10.0
30.1,28,6.6,0.0,869.8,7,15,0,198.66,7.9
-4.2,50,3.9,0.0,866.8,3,22,1,-16.38,21.5
22.7,42,8.5,0.0,875.7,8,14,0,192.95,4.5
-18.3,74,7.9,0.0,882.2,11,20,1,-144.57000000000002,37.0
-11.9,73,5.5,0.0,872.5,2,17,1,-65.45,15.0
12.2,92,2.2,0.0,874.4,8,3,0,26.84,7.7
-11.8,71,6.5,0.0,865.0,11,2,1,-76.7,31.7
23.5,36,7.9,0.0,867.6,7,18,0,185.65,6.0
-22.9,79,7.1,0.0,870.7,2,0,1,-162.58999999999997,33.4
26.3,22,11.9,0.0,865.7,9,15,0,312.97,3.0
-10.9,81,15.7,0.1,867.6,11,2,1,-171.13,1.7
-24.3,80,0.6,0.0,879.1,12,10,1,-14.58,77.3
3.1,43,12.8,0.0,862.0,3,12,1,39.68000000000001,5.4
-0.5,55,15.5,0.0,871.9,11,13,1,-7.75,2.7
-21.2,78,0.8,0.0,878.2,12,3,1,-16.96,67.8
17.2,23,6.4,0.0,879.8,5,10,0,110.08,1.6
-30.2,80,4.1,0.0,879.2,12,22,1,-123.82,28.0
3.1,56,9.1,0.0,878.2,11,14,1,28.21,4.9
5.0,67,12.3,0.0,880.1,5,10,0,61.5,7.8
2.2,23,8.9,0.0,854.2,3,7,1,19.580000000000002,5.3
3.1,47,7.6,0.0,874.7,10,21,0,23.56,9.3
13.0,38,8.7,0.0,878.4,9,16,0,113.1,3.1
-9.2,50,1.0,0.0,881.7,10,20,0,-9.2,77.1
-5.4,89,12.5,0.0,866.9,11,4,1,-67.5,1.5
3.2,49,8.5,0.0,866.6,3,11,1,27.200000000000003,7.8
2.7,90,2.8,0.0,867.4,9,2,0,7.56,28.6
-17.4,56,3.7,0.0,878.5,12,13,1,-64.38,64.7
-26.8,63,2.5,0.0,883.3,1,9,1,-67.0,18.2
8.6,52,4.7,0.0,873.1,4,11,0,40.42,11.4
15.8,85,9.2,0.4,873.0,8,21,0,145.35999999999999,12.5
-4.1,84,5.9,0.0,858.6,11,2,1,-24.189999999999998,20.9
2.9,64,12.5,0.0,867.5,10,20,0,36.25,9.8
-6.5,70,1.2,0.0,868.1,12,14,1,-7.8,49.5
4.6,34,12.4,0.0,866.1,10,9,0,57.04,37.1
19.1,39,13.2,0.0,867.4,6,19,0,252.12,3.5
-9.0,46,2.3,0.0,880.2,3,22,1,-20.7,59.5
-8.1,73,15.8,0.0,878.4,11,1,1,-127.98,1.1
2.7,36,7.7,0.0,871.5,4,14,0,20.790000000000003,2.8
-4.8,57,5.8,0.0,868.4,11,4,1,-27.84,8.7
29.1,18,8.9,0.0,867.2,6,13,0,258.99,3.9
-1.0,79,16.9,0.1,870.3,5,5,0,-16.9,5.6
16.1,49,3.9,0.0,859.0,5,10,0,62.790000000000006,4.2
21.0,43,6.9,0.0,863.1,6,20,0,144.9,7.7
-10.4,58,6.9,0.0,858.4,1,5,1,-71.76,16.5
20.0,74,5.0,0.0,865.4,7,19,0,100.0,7.6
-25.8,86,7.6,0.0,865.1,2,8,1,-196.07999999999998,44.2
5.7,47,4.1,0.0,859.8,4,7,0,23.369999999999997,12.3
4.0,63,11.5,0.0,876.4,9,20,0,46.0,8.1
-3.7,62,0.2,0.0,871.4,1,15,1,-0.7400000000000001,22.7
9.5,36,16.0,0.0,868.6,5,11,0,152.0,11.6
-2.9,74,11.7,0.0,870.1,10,7,0,-33.93,5.5
17.6,38,16.6,0.0,859.7,9,0,0,292.16,2.6
-3.1,79,14.2,0.0,869.7,10,5,0,-44.019999999999996,5.8
19.2,58,9.0,0.0,866.4,7,8,0,172.79999999999998,7.5
22.4,55,7.4,0.0,867.6,7,17,0,165.76,7.9
16.6,75,4.7,0.0,865.1,6,7,0,78.02000000000001,16.8
-1.0,83,6.1,0.0,872.0,9,7,0,-6.1,21.5
3.5,51,17.9,0.0,873.4,4,11,0,62.64999999999999,16.2
-18.0,69,5.1,0.0,874.8,12,13,1,-91.8,28.5
-27.3,76,10.5,0.0,865.2,1,9,1,-286.65000000000003,58.4
0.5,74,10.4,0.0,862.2,4,0,0,5.2,18.9
-10.5,60,3.3,0.0,872.2,2,13,1,-34.65,8.5
20.6,13,12.7,0.0,872.7,5,14,0,261.62,19.0
20.7,64,6.9,0.0,869.3,7,20,0,142.83,13.4
12.7,40,8.3,0.0,871.1,6,1,0,105.41,13.2
-6.3,56,8.2,0.0,866.8,4,7,0,-51.66,3.1
21.3,47,1.1,0.0,867.8,9,11,0,23.430000000000003,10.0
0.2,67,7.0,0.0,873.0,10,0,0,1.4000000000000001,15.1
2.1,32,7.4,0.0,862.1,4,9,0,15.540000000000001,15.4
7.4,32,13.5,0.0,862.4,3,18,1,99.9,4.1
0.3,66,5.5,0.0,880.2,10,3,0,1.65,10.4
-8.3,65,1.3,0.0,878.2,2,14,1,-10.790000000000001,14.1
-3.0,50,14.2,0.0,869.7,4,20,0,-42.599999999999994,12.0
14.8,74,5.7,0.0,869.1,7,23,0,84.36000000000001,26.0
-21.5,85,6.2,0.0,869.6,3,4,1,-133.3,11.5
-26.7,64,12.3,0.0,867.4,12,18,1,-328.41,14.2
-2.0,76,17.5,0.0,877.5,10,10,0,-35.0,1.8
-2.0,68,4.7,0.0,866.2,5,5,0,-9.4,21.4
1.7,56,11.8,0.0,871.7,5,23,0,20.060000000000002,8.0
10.2,61,4.6,0.0,862.4,6,1,0,46.919999999999995,6.7
-3.6,75,6.0,0.0,870.3,11,4,1,-21.6,6.3
17.4,86,5.1,0.1,870.6,7,20,0,88.73999999999998,14.9
5.0,28,11.3,0.0,870.8,3,17,1,56.5,2.4
-9.6,27,8.3,0.0,868.7,4,6,0,-79.68,4.5
-1.7,58,3.1,0.0,868.9,5,3,0,-5.27,24.2
0.1,37,3.6,0.0,878.2,11,11,1,0.36000000000000004,18.0
15.2,93,1.0,0.0,870.8,8,22,0,15.2,15.1
6.7,81,7.9,0.0,870.3,9,1,0,52.93000000000001,13.2
1.6,33,8.7,0.0,856.6,3,23,1,13.92,10.9
1.8,42,8.0,0.0,857.4,3,3,1,14.4,8.1
-23.0,68,4.9,0.0,871.0,3,20,1,-112.7,65.0
-15.0,81,8.0,0.0,865.0,3,4,1,-120.0,37.6
-0.5,86,18.2,0.0,869.5,5,6,0,-9.1,6.2
-16.9,88,2.9,0.0,872.7,2,2,1,-49.00999999999999,10.6
6.6,48,11.6,0.0,862.3,5,4,0,76.55999999999999,17.3
15.5,87,5.2,0.0,864.3,7,4,0,80.60000000000001,9.1
23.0,34,15.3,0.2,866.3,6,13,0,351.90000000000003,7.0
-21.9,85,9.0,0.0,872.0,12,17,1,-197.1,35.5
-5.6,45,7.9,0.0,879.1,11,17,1,-44.24,15.7
19.5,52,4.9,0.0,870.9,7,21,0,95.55000000000001,21.4
-25.3,58,5.7,0.0,879.5,1,13,1,-144.21,29.2
-16.1,66,16.8,0.0,881.0,2,13,1,-270.48,4.1
20.5,69,12.1,0.1,867.9,8,14,0,248.04999999999998,7.5
-10.8,87,8.2,0.0,872.5,2,15,1,-88.56,4.5
18.7,65,16.9,0.0,867.5,8,18,0,316.03,2.3
23.9,54,4.4,0.0,867.4,8,12,0,105.16,5.3
13.8,87,15.1,0.0,865.3,8,9,0,208.38,2.5
-3.2,57,2.9,0.0,869.9,11,13,1,-9.28,14.4
12.2,16,15.6,0.0,863.4,4,15,0,190.32,3.1
23.5,38,22.5,0.0,870.3,9,15,0,528.75,6.3
-2.0,44,9.8,0.0,874.3,4,8,0,-19.6,25.3
-6.4,90,8.1,0.3,853.1,2,21,1,-51.84,15.3
2.7,58,5.9,0.5,868.7,10,23,0,15.930000000000001,39.0
-17.1,87,6.3,0.0,867.6,3,21,1,-107.73,55.3
-7.4,77,5.6,0.0,867.7,3,23,1,-41.44,55.1
-21.5,77,9.0,0.0,870.7,2,5,1,-193.5,18.0
-18.4,70,1.9,0.0,871.8,12,6,1,-34.959999999999994,49.1
-17.1,71,4.9,0.0,873.5,1,11,1,-83.79,40.3
-2.1,81,6.2,0.0,864.8,11,20,1,-13.020000000000001,45.9
-13.5,76,5.4,0.0,881.1,1,16,1,-72.9,6.3
7.9,24,20.2,0.0,876.7,5,14,0,159.58,1.3
-1.8,73,1.5,0.0,865.5,3,5,1,-2.7,45.3
-2.4,89,8.9,0.0,870.4,10,22,0,-21.36,7.2
7.6,28,4.4,0.0,864.8,10,21,0,33.44,31.7
-13.3,51,14.5,0.0,874.3,3,8,1,-192.85000000000002,4.1
8.6,43,9.1,0.0,859.1,4,9,0,78.25999999999999,11.1
-5.7,85,2.3,0.0,875.0,10,8,0,-13.11,7.4
9.9,34,6.4,0.0,880.2,5,9,0,63.36000000000001,4.6
6.2,65,1.2,0.0,866.7,6,3,0,7.4399999999999995,10.7
12.8,67,6.9,0.0,864.3,7,4,0,88.32000000000001,6.9
-0.4,79,8.4,0.0,860.7,4,0,0,-3.3600000000000003,48.3
7.5,81,4.1,0.0,874.5,9,3,0,30.749999999999996,44.6
-17.2,89,1.0,0.0,878.4,3,3,1,-17.2,15.3
10.5,36,8.9,0.0,874.5,10,13,0,93.45,4.3
-0.7,70,6.5,0.0,866.9,10,23,0,-4.55,60.3
-8.6,69,6.8,0.0,863.1,11,16,1,-58.48,7.5
4.1,14,16.5,0.0,881.0,10,14,0,67.64999999999999,2.1
18.2,83,2.5,0.0,865.9,7,8,0,45.5,13.0
9.9,36,14.8,0.0,868.4,5,16,0,146.52,12.6
15.3,38,16.0,0.0,871.0,5,10,0,244.8,13.7
1.4,46,7.0,0.0,863.1,3,1,1,9.799999999999999,27.5
7.9,37,5.1,0.0,868.6,5,7,0,40.29,9.6
-21.8,88,6.2,0.0,871.3,1,1,1,-135.16,20.9
-1.4,89,4.2,0.5,869.7,4,20,0,-5.88,12.6
-14.1,78,6.2,0.0,871.2,2,13,1,-87.42,11.3
3.2,44,18.6,0.0,866.3,3,14,1,59.52000000000001,2.8
-0.6,55,7.9,0.1,869.0,3,15,1,-4.74,14.0
19.8,61,9.3,0.0,867.4,7,10,0,184.14000000000001,10.2
18.0,54,2.8,0.0,859.9,6,2,0,50.4,23.5
-13.1,82,9.0,0.0,861.9,12,19,1,-117.89999999999999,50.4
13.8,36,21.0,0.0,864.5,5,15,0,289.8,2.6
-18.0,61,2.6,0.0,874.7,1,13,1,-46.800000000000004,33.9
11.0,38,10.2,0.0,873.8,10,14,0,112.19999999999999,3.9
14.4,82,7.7,0.0,865.2,8,23,0,110.88000000000001,16.3
-13.8,91,8.0,0.0,868.1,1,1,1,-110.4,21.0
16.7,59,7.7,0.0,872.2,9,18,0,128.59,2.5
-21.0,71,11.0,0.0,864.7,12,6,1,-231.0,7.6
6.6,88,2.8,0.2,866.8,9,5,0,18.479999999999997,11.6
-31.2,78,5.5,0.0,872.3,12,3,1,-171.6,27.0
17.6,76,5.6,0.0,866.7,8,20,0,98.56,11.4
-0.7,76,5.9,0.0,873.2,10,3,0,-4.13,18.5
-14.6,40,1.8,0.0,879.7,11,7,1,-26.28,55.3
-22.9,80,8.6,0.0,867.3,1,9,1,-196.93999999999997,54.7
17.2,59,14.6,0.1,861.3,8,15,0,251.11999999999998,1.9
23.6,25,8.8,0.0,870.6,6,23,0,207.68000000000004,16.6
1.3,53,5.7,0.0,870.6,4,18,0,7.41,9.8
-28.0,74,4.2,0.0,874.4,12,22,1,-117.60000000000001,66.1
-3.3,35,5.4,0.0,870.4,4,5,0,-17.82,17.1
-3.9,73,18.5,0.0,872.0,4,22,0,-72.14999999999999,6.6
8.9,67,6.8,0.0,860.6,5,3,0,60.52,8.9
14.3,57,12.3,0.0,864.3,6,7,0,175.89000000000001,12.5
20.4,58,8.6,0.0,867.7,6,23,0,175.43999999999997,23.1
13.7,87,4.7,0.0,866.4,8,0,0,64.39,15.5
6.7,25,22.3,0.0,871.3,4,14,0,149.41,10.4
0.4,91,9.5,0.0,875.7,9,2,0,3.8000000000000003,3.0
-8.2,74,4.3,0.0,863.1,1,16,1,-35.26,16.4
-18.2,87,5.3,0.0,871.8,1,10,1,-96.46,36.1
-20.0,64,2.8,0.0,875.4,1,16,1,-56.0,20.0
-21.8,52,4.8,0.0,883.9,1,15,1,-104.64,7.3
1.2,58,4.2,0.0,865.2,4,5,0,5.04,20.8
-11.3,71,6.7,0.0,871.2,2,17,1,-75.71000000000001,16.9
3.2,33,4.9,0.0,870.7,3,2,1,15.680000000000001,12.0
2.2,42,7.6,0.0,858.6,4,2,0,16.72,6.9
20.3,76,10.3,0.1,865.7,7,16,0,209.09000000000003,7.1
0.2,67,4.0,0.0,864.9,11,20,1,0.8,35.0
